,company,title,areas,value,value_trans,z_by_company
951106,Land and Houses Public Company Limited,Housing conditions and improvement guidelines for the elderly living in urban areas: Case studies of four Bangkok's districts,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.4266045391559601,3.0347492684216464,3.2901718293423357
951148,Land and Houses Public Company Limited,"Land, ladies, and the law: a case study on women's land rights and welfare in Southeast Asia in the nineteenth century†","['History', 'Economics and Econometrics']",0.408905565738678,2.9486955632907836,3.207498684313432
951293,Land and Houses Public Company Limited,TOWARDS SUSTAINABLE AND FINANCIALLY VIABLE MILITARY WELFARE HOUSING PROJECTS IN THAILAND: A HYBRID MANAGEMENT APPROACH AND INNOVATIVE CONSTRUCTION,"['Environmental Engineering', 'Building and Construction', 'Geotechnical Engineering and Engineering Geology', 'Soil Science']",0.3914054036140442,2.8600828743439783,3.1223670833723705
951652,Land and Houses Public Company Limited,"A proxemic study of waterfront shophouses at the hua takhe market, Bangkok, Thailand","['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.3966839909553528,2.8871916624708494,3.148410921565769
951754,Land and Houses Public Company Limited,"Forests, peoples, and governments: Persistent land-use conflict in northern thailand","['Economics, Econometrics and Finance (miscellaneous)', 'Political Science and International Relations', 'Management of Technology and Innovation']",0.36871060729026794,2.739630161043677,3.006646271343914
951759,Land and Houses Public Company Limited,Historical origins of land rights insecurity and implications for conflict in thailand,"['Economics, Econometrics and Finance (miscellaneous)', 'Political Science and International Relations', 'Management of Technology and Innovation']",0.446763277053833,3.128629410174144,3.38036395486018
952093,Land and Houses Public Company Limited,POST OCCUPANCY ASSESSMENT COMPARATIVE ANALYSIS TOWARDS SUSTAINABLE TOWNSHIP DEVELOPMENT,"['Geography, Planning and Development', 'Urban Studies']",0.39640477299690247,2.8857660438772847,3.1470413074095576
952290,Land and Houses Public Company Limited,Influence of designs following green assessment criteria on decision to buy houses in housing projects: THailand's ecovillage,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.4627481997013092,3.200104865150883,3.4490315461778667
952522,Land and Houses Public Company Limited,Influence of Building Characteristics and Building Lifespan on Condominium Operating Expenses,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.43478602170944214,3.073367958390005,3.3272734108689552
952936,Land and Houses Public Company Limited,MEASURING INFLUENCES OF RESIDENCE DECISION TO BUY FACTORS BY MODIFIED ANALYTIC HIERARCHY PROCESS,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.4559546709060669,3.170039612585059,3.420147386199803
954811,Land and Houses Public Company Limited,The effect of income components and tax on inequality in Thailand under comprehensive income,"['Business and International Management', 'Economics, Econometrics and Finance (all)']",0.3681332468986511,2.7364808045756424,3.0036206351597006
954996,Land and Houses Public Company Limited,FACTORS AFFECTING PRICE OFFERS FOR NEW SINGLE HOUSES IN THAILAND'S EASTERN ECONOMIC CORRIDOR AREA,"['Management Information Systems', 'Business and International Management', 'Computer Science Applications', 'Management of Technology and Innovation']",0.489402711391449,3.3137974107068375,3.5582577589616053
956503,Land and Houses Public Company Limited,The Development of Modern Landscape Architecture in Thailand,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.44811946153640747,3.1347932345048144,3.3862856376284842
977746,BTS Group Holdings Public Company Limited,Social Commerce's Operation Activities Patterns in Thailand,['Computer Science Applications'],0.4038856029510498,2.923643612292654,3.1635382109643473
979502,BTS Group Holdings Public Company Limited,"Exploring the possibility of MaaS service in Thailand, implications from the existing conditions and experts' opinions on “Who should be the MaaS provider in Bangkok?”","['Transportation', 'Safety Research', 'Urban Studies', 'Engineering (all)']",0.4070257246494293,2.939348299169427,3.1790432354378964
981247,BTS Group Holdings Public Company Limited,Investigation of infrastructure maintenance cost of intercity railway in Thailand,"['Materials Science (all)', 'Engineering (all)']",0.39803969860076904,2.89410042503707,3.134370622650188
982958,BTS Group Holdings Public Company Limited,Service marketing mix and service value: A way to increase customer satisfaction,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3936249613761902,2.8715223329032544,3.1120795783366195
984091,BTS Group Holdings Public Company Limited,"Leadership, trust, proximity to government, and community-based enterprise development in rural Thailand","['Geography, Planning and Development']",0.3780187666416168,2.789813634216523,3.0314096876994885
991413,BTS Group Holdings Public Company Limited,Comparative study of travel behavior between Thai and Japanese informal transport users: A case study of silor services in the Sukhumvit area,"['Engineering (all)', 'Computer Science Applications']",0.3872072100639343,2.8382827172573815,3.0792625563784877
993051,BTS Group Holdings Public Company Limited,University business incubators best practice: Factors affecting Thailand UBI performance,"['Business and International Management', 'Economics and Econometrics', 'Strategy and Management']",0.37840530276298523,2.7918737999606043,3.0334436614126985
993892,BTS Group Holdings Public Company Limited,Does proactive logistics management enhance business management? Czy proaktywne zarządzanie logistyką wzmacnia zarządzanie biznesem?,"['Business and International Management', 'Strategy and Management', 'Organizational Behavior and Human Resource Management']",0.38227900862693787,2.812416650135565,3.053725338928365
995582,BTS Group Holdings Public Company Limited,Airport Business Model Innovations for Local and Regional Airports: A Case of Cultural Entrepreneurship in Thailand,"['Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)']",0.4206652343273163,3.0062600525446563,3.245104302544268
997503,B.Grimm Power Public Company Limited,Coordinated photovoltaic and battery control using opf in distribution system for supply-demand balance maintenance of bulk power system,"['Artificial Intelligence', 'Energy Engineering and Power Technology', 'Automotive Engineering', 'Electrical and Electronic Engineering', 'Control and Optimization', 'Transportation']",0.3418199419975281,2.5882350831395025,3.0523747459644
997630,B.Grimm Power Public Company Limited,Standardized the natural gas data for Thailand's sustainable goal,['Energy (all)'],0.3881775736808777,2.843340617067559,3.3289611078049393
999024,B.Grimm Power Public Company Limited,Optimal Battery Capacity for Residential Rooftop PVs With Consideration of Net-Metering Scheme Compensation Period,"['Renewable Energy, Sustainability and the Environment', 'Energy Engineering and Power Technology']",0.3560866117477417,2.6697715467764738,3.1407768809061425
999917,B.Grimm Power Public Company Limited,Challenge of Renewable Energy Transition towards Krabi's Sustainable Energy City,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.4010057747364044,2.9091400238833174,3.400301067633363
1000065,B.Grimm Power Public Company Limited,Analyzing impact of changing fuel-mix composition of Thailand power generation,"['Environmental Science (all)', 'Energy (all)', 'Earth and Planetary Sciences (all)']",0.48195862770080566,3.2827130692504816,3.805330342807511
1000156,B.Grimm Power Public Company Limited,Generation expansion planning with energy storage systems considering renewable energy generation profiles and full‐year hourly power balance constraints,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.36536112427711487,2.7212992292017177,3.1966433844532283
1000217,B.Grimm Power Public Company Limited,Designing solar power purchase agreement of rooftop pvs with battery energy storage systems under the behind-the-meter scheme,"['Renewable Energy, Sustainability and the Environment', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.399696409702301,2.9025136099220803,3.3931166851491135
1000233,B.Grimm Power Public Company Limited,Optimal variable renewable energy generation schedules considering market prices and system operational constraints,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.341204971075058,2.584656891365046,3.0484952572303623
1000647,B.Grimm Power Public Company Limited,Comparative Techno-Economic Evaluation of a Standalone Solar Power System for Scaled Implementation in Off-Grid Areas,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.3665279150009155,2.7277013777746446,3.203584617575391
1001308,B.Grimm Power Public Company Limited,"Evaluation of CSR project from the economic, environmental and social performances monitoring by using the case study of renewable energy for a community project in Thailand","['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.34709134697914124,2.61868918129576,3.085393191634612
1001752,B.Grimm Power Public Company Limited,MATPLAN: A probability-based planning tool for cost-effective grid integration of renewable energy,"['Renewable Energy, Sustainability and the Environment']",0.3958180844783783,2.882767535260773,3.371707918090603
1002853,B.Grimm Power Public Company Limited,The Feasibility Study on the Infrastructure of Swapping Battery Station for Electric Motorcycles in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.36195117235183716,2.7024866136268053,3.1762466771829065
1003508,B.Grimm Power Public Company Limited,Optimal Sizing of Utility-scaled Battery with Consideration of Battery Installtion Cost and System Power Generation Cost,"['Artificial Intelligence', 'Computer Networks and Communications', 'Hardware and Architecture', 'Software', 'Information Systems and Management', 'Electrical and Electronic Engineering', 'Instrumentation']",0.4811559319496155,3.279330877015834,3.8016633574982452
1003742,B.Grimm Power Public Company Limited,An Overview of Coal Energy Sources and Supply in Thailand,['Energy (all)'],0.4613434970378876,3.1939254852643213,3.7090665164090253
1003764,B.Grimm Power Public Company Limited,Clean coal project: Carbon certificate pricing,"['Business and International Management', 'Economics, Econometrics and Finance (all)']",0.38722747564315796,2.83838846665856,3.3235919680461032
1004138,B.Grimm Power Public Company Limited,The economics of solar PV self-consumption in Thailand,"['Renewable Energy, Sustainability and the Environment']",0.33568233251571655,2.5522831730689353,3.0133955523164855
1004183,B.Grimm Power Public Company Limited,Challenges of Energy Efficiency Promoting Policy in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.3858010768890381,2.830932985225126,3.315508707547236
1004199,B.Grimm Power Public Company Limited,Optimal hybrid renewable energy system considering maximum profit from electricity sale,"['Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Information Systems and Management', 'Electrical and Electronic Engineering']",0.4345637857913971,3.072328395701386,3.577230502917859
1004200,B.Grimm Power Public Company Limited,Power development planning considering energy storage system,"['Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Information Systems and Management', 'Electrical and Electronic Engineering']",0.4335983395576477,3.0678062034262337,3.5723275253553237
1004204,B.Grimm Power Public Company Limited,Wheeling charge calculation with consideration of investment lifetime and power transaction locations,"['Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Information Systems and Management', 'Electrical and Electronic Engineering']",0.36197546124458313,2.7026211564258262,3.1763925489823928
1004218,B.Grimm Power Public Company Limited,Optimal Renewable Energy Integration Considering Minimum Dispatchable Generation Operating Costs,"['Artificial Intelligence', 'Computer Networks and Communications', 'Hardware and Architecture', 'Software', 'Information Systems and Management', 'Electrical and Electronic Engineering', 'Instrumentation']",0.3479934632778168,2.623862164420125,3.091001759038854
1004595,B.Grimm Power Public Company Limited,Does Thailand fulfill the ASEAN requirements for foreign direct investment under partial liberalization in electricity industry?,['Law'],0.36086657643318176,2.6964707828266725,3.1697242912164527
1004654,B.Grimm Power Public Company Limited,Plausible Scenarios for Thai Sustainable Energy in 2050: Cloud and Clear,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.417751669883728,2.992142418507323,3.4902925703640753
1004904,B.Grimm Power Public Company Limited,Optimal Sizing of Grid-Scaled Battery with Consideration of Battery Installation and System Power-Generation Costs,"['Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.3804468512535095,2.802723792503209,3.2849241966380607
1005081,B.Grimm Power Public Company Limited,Performance analysis of electricity generation from grid-connected photovoltaic system using All-Sky Index for Smart City projects in Thailand,"['Renewable Energy, Sustainability and the Environment']",0.3433802127838135,2.597289601444419,3.0621916881436384
1006048,B.Grimm Power Public Company Limited,Business model and market designs for solar prosumer on peer to peer energy trading in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.44013646245002747,3.098238810953355,3.605322670806074
1006052,B.Grimm Power Public Company Limited,Comparative customer economics on different financial options in support the adoption of residential rooftop photovoltaic in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.36471548676490784,2.7177489852749925,3.1927941968788955
1006053,B.Grimm Power Public Company Limited,Crucial factors in shaping strategies for Thai energy business in the dynamic era,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.4644342064857483,3.2074962992730542,3.7237800430663834
1006356,B.Grimm Power Public Company Limited,Possible Pathways toward Carbon Neutrality in Thailand’s Electricity Sector by 2050 through the Introduction of H2 Blending in Natural Gas and Solar PV with BESS,"['Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.3899579644203186,2.8525908570311227,3.3389902521291686
1006728,B.Grimm Power Public Company Limited,"Optimal strategies of siting, sizing, and scheduling of BESS: Voltage management solution for future LV network",['Electrical and Electronic Engineering'],0.37348473072052,2.76550717012532,3.2445737972367037
1006859,B.Grimm Power Public Company Limited,Potential of Krabi Province (Thailand) as a Model City of Complete Relying upon Renewable Energy for Power Production,"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.3910942077636719,2.858474246978543,3.3453690452340847
1006867,B.Grimm Power Public Company Limited,Cross-border power trade with Myanmar: Barriers and their removal from the Thai's perspective,"['Sociology and Political Science', 'Public Administration', 'Political Science and International Relations']",0.41656118631362915,2.9863467671391954,3.4840089037507957
1007927,B.Grimm Power Public Company Limited,Unit Management of a BESS-Integrated Hydro Power Plant for Spinning Reserve Enhancement,"['Energy Engineering and Power Technology', 'Electrical and Electronic Engineering', 'Safety, Risk, Reliability and Quality', 'Instrumentation']",0.39165160059928894,2.8613546826170833,3.3484920241891563
1008329,B.Grimm Power Public Company Limited,Maximization of PV size for its limitation in MEA grid code by considering overvoltage and increased active power loss criteria,"['Energy Engineering and Power Technology', 'Renewable Energy, Sustainability and the Environment', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.34280431270599365,2.593951535966896,3.0585725452273818
1008524,B.Grimm Power Public Company Limited,How an integration of home energy management and battery system affects the economic benefits of residential pv system owners in Thailand,"['Geography, Planning and Development', 'Renewable Energy, Sustainability and the Environment', 'Environmental Science (miscellaneous)', 'Energy Engineering and Power Technology', 'Management, Monitoring, Policy and Law']",0.3506571352481842,2.639070923628538,3.1074911519296804
1009038,B.Grimm Power Public Company Limited,Selection of Cost-Effective and Energy-Efficient Storages with Respect to Uncertain Nature of Renewable Energy Sources and Variations of Demands,['Engineering (all)'],0.3777793049812317,2.788536405537155,3.269542179303731
1009169,B.Grimm Power Public Company Limited,Plausible Scenarios for Thai Energy Businesses in the Next 30 Years,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Economics and Econometrics']",0.4854380786418915,3.2973052737680537,3.821151264825951
1009525,B.Grimm Power Public Company Limited,Feasibility Study of Fuel Oil and Coal Replacement with Natural Gas in Thailand Context,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.3521261513233185,2.6474169341223175,3.1165399273239784
1009646,B.Grimm Power Public Company Limited,Impact analysis of renewable energy generation system onspinning reserveand operating cost,"['Control and Optimization', 'Computer Science (miscellaneous)', 'Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Electrical and Electronic Engineering', 'Instrumentation']",0.39486241340637207,2.8778744120634854,3.366402775852658
1009659,B.Grimm Power Public Company Limited,Determination of appropriate size of battery as backup system in generation system,"['Control and Optimization', 'Computer Science (miscellaneous)', 'Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Electrical and Electronic Engineering', 'Instrumentation']",0.3895258903503418,2.8503495023603476,3.3365601671191003
1009663,B.Grimm Power Public Company Limited,Determination of reserve margin based on specified loss of load expectation,"['Control and Optimization', 'Computer Science (miscellaneous)', 'Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Electrical and Electronic Engineering', 'Instrumentation']",0.38264039158821106,2.814323585674679,3.2975007352258294
1010220,B.Grimm Power Public Company Limited,Optimal hybrid renewable energy system considering renewable energy potential in the area,"['Control and Optimization', 'Computer Science (miscellaneous)', 'Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Electrical and Electronic Engineering', 'Instrumentation']",0.4246218502521515,3.025281765859472,3.5262223731275295
1010417,B.Grimm Power Public Company Limited,Does Thailand Fulfill the ASEAN Requirements for Foreign Direct Investment under Partial Liberalization in Electricity Industry?,['Social Sciences (all)'],0.3591446280479431,2.6868877334075907,3.15933431365168
1010625,B.Grimm Power Public Company Limited,Evaluating the Potential of Using Floating Solar Photovoltaic on 12 Reservoirs of Electricity Generation Authority of Thailand Hydropower Plants,"['Strategy and Management', 'Artificial Intelligence', 'Computer Networks and Communications', 'Energy Engineering and Power Technology', 'Renewable Energy, Sustainability and the Environment', 'Electrical and Electronic Engineering', 'Urban Studies']",0.36317434906959534,2.7092524425959637,3.183582213933523
1011178,B.Grimm Power Public Company Limited,Bidding and offering strategies for integration of battery storage system and wind turbine,"['Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)', 'Engineering (all)']",0.36438241600990295,2.715915353955276,3.1908061670315293
1011447,B.Grimm Power Public Company Limited,Drivers and Challenges of Peer-to-Peer Energy Trading Development in Thailand,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.33431708812713623,2.544212883660594,3.0046457147410965
1013048,B.Grimm Power Public Company Limited,"Krabi's renewable energy transition towards sustainable energy: drivers, barriers, and challenges","['Geography, Planning and Development', 'Economics and Econometrics', 'Management, Monitoring, Policy and Law']",0.37231147289276123,2.759174910590946,3.2377083380681992
1014034,B.Grimm Power Public Company Limited,Thailand integrated energy blueprint (TIEB): One step towards sustainable energy sector,['Energy (all)'],0.42660748958587646,3.0347633251091017,3.5365023146758388
1014373,B.Grimm Power Public Company Limited,Optimal Sizing of BESS Considering Economic Dispatch and VRE in Thailand Generation System,"['Artificial Intelligence', 'Computer Networks and Communications', 'Computer Science Applications', 'Computer Vision and Pattern Recognition', 'Information Systems', 'Information Systems and Management']",0.46027445793151855,3.1892097583749,3.7039537079030898
1014738,B.Grimm Power Public Company Limited,Decision Support System for Power Plant Improvement Investment Using Life-Cycle Cost,"['Artificial Intelligence', 'Computer Networks and Communications', 'Computer Science Applications', 'Information Systems and Management']",0.37482258677482605,2.7727063723042287,3.2523791988215254
1015163,B.Grimm Power Public Company Limited,An Analysis of Potentials and Economic Benefits of Distributed Generations as Reactive Power Providers in Thailand,"['Computer Networks and Communications', 'Artificial Intelligence', 'Computer Science Applications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Electrical and Electronic Engineering']",0.4745974540710449,3.2514718289079556,3.77145847467249
1015175,B.Grimm Power Public Company Limited,An Analysis of Base Electricity Tariff Reflecting Wheeling Charge in Thailand,"['Computer Networks and Communications', 'Artificial Intelligence', 'Computer Science Applications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Electrical and Electronic Engineering']",0.4516986608505249,3.150970838873173,3.6624949301853214
1015350,B.Grimm Power Public Company Limited,A novel methodology for designing solar power purchase agreement of rooftop PVs under the behind-the-meter scheme,['Energy (all)'],0.39077281951904297,2.8568117051215673,3.3435665112139556
1015992,B.Grimm Power Public Company Limited,The Impact of Variable Renewable Energy Integration on Total System Costs and Electricity Generation Revenue,"['Computer Science (all)', 'Materials Science (all)', 'Engineering (all)']",0.35148555040359497,2.6437810744285413,3.11259791481888
1050272,Supalai Public Company Limited,Influence of Building Characteristics and Building Lifespan on Condominium Operating Expenses,"['Conservation', 'Urban Studies', 'Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']",0.4535352289676666,3.1592217223215178,3.3522145948297037
1052746,Supalai Public Company Limited,FACTORS AFFECTING PRICE OFFERS FOR NEW SINGLE HOUSES IN THAILAND'S EASTERN ECONOMIC CORRIDOR AREA,"['Management Information Systems', 'Business and International Management', 'Computer Science Applications', 'Management of Technology and Innovation']",0.40318426489830017,2.9201203952145827,3.115888157789127
1095380,Star Petroleum Refining Public Company Limited,Standardized the natural gas data for Thailand's sustainable goal,['Energy (all)'],0.45272523164749146,3.15558694353855,3.383602965724491
1095451,Star Petroleum Refining Public Company Limited,Production of bio-hydrogenated diesel from palm oil using Rh/HZSM-5 in a continuous mini fixed-bed reactor,"['Chemistry (all)', 'Chemical Engineering (all)', 'Energy Engineering and Power Technology', 'Industrial and Manufacturing Engineering']",0.43286368250846863,3.064358400133145,3.2834675073984387
1096454,Star Petroleum Refining Public Company Limited,Techno-economic analysis of biodiesel production from palm oil with supercritical methanol at a low molar ratio,"['Civil and Structural Engineering', 'Building and Construction', 'Pollution', 'Mechanical Engineering', 'Industrial and Manufacturing Engineering', 'Electrical and Electronic Engineering']",0.39125877618789673,2.85932507648473,3.0584161685382867
1096828,Star Petroleum Refining Public Company Limited,Evaluation on safety and energy requirement of biodiesel production: Conventional system and microreactors,"['Environmental Engineering', 'Environmental Chemistry', 'Chemical Engineering (all)', 'Safety, Risk, Reliability and Quality']",0.39855509996414185,2.896721230854834,3.0994634210504897
1097676,Star Petroleum Refining Public Company Limited,Comparative study of wax inhibitor performance for pour-point reduction of oil from Sirikit Oilfield in Thailand,"['Materials Science (all)', 'Engineering (all)']",0.38642793893814087,2.8342125299142205,3.0308518091097074
1098653,Star Petroleum Refining Public Company Limited,Continuous production of fatty acid methyl esters and high-purity glycerol over a dolomite-derived extrudate catalyst in a countercurrent-flow trickle-bed reactor,"['Renewable Energy, Sustainability and the Environment']",0.3878604471683502,2.841688898828466,3.0390581182306997
1101492,Star Petroleum Refining Public Company Limited,An Overview of Coal Energy Sources and Supply in Thailand,['Energy (all)'],0.41527456045150757,2.980065238399615,3.1909445527522173
1102099,Star Petroleum Refining Public Company Limited,Sustainable waste utilization for the petrochemical industry in thailand under circular economy principle: A case study,['Environmental Science (all)'],0.41204357147216797,2.9642088858415674,3.1735400971782233
1102322,Star Petroleum Refining Public Company Limited,Process intensification approach for design and optimization of biodiesel production from palm fatty acid distillate,"['Biotechnology', 'Applied Microbiology and Biotechnology']",0.4071049094200134,2.939742854127857,3.146685373781127
1102376,Star Petroleum Refining Public Company Limited,Two-Stage Liquefaction of Oil Palm Shell in Alkali Supercritical Ethanol–Water for Enhanced Bio-Oil Production,"['Environmental Engineering', 'Renewable Energy, Sustainability and the Environment', 'Waste Management and Disposal']",0.41348713636398315,2.9713078624721008,3.1813321680806976
1103133,Star Petroleum Refining Public Company Limited,Acids treatment for improving catalytic properties and activity of the spent RFCC catalyst for cracking of palm oil to kerosene-diesel fraction fuels,"['Catalysis', 'Process Chemistry and Technology', 'Physical and Theoretical Chemistry']",0.386244535446167,2.8332535194450137,3.0297991675866838
1103792,Star Petroleum Refining Public Company Limited,"Enhanced oil recovery: Potential for oil production development in Fang oilfield, Thailand","['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.4065932333469391,2.937192045153958,3.1438855217154362
1103793,Star Petroleum Refining Public Company Limited,Fuel replacement: A possible option for Thailand energy security?,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.42626380920410156,3.033125298246288,3.2491850245741056
1106791,Star Petroleum Refining Public Company Limited,Lipid-based biofuel synthesized from palm-olein oil by supercritical ethyl acetate in fixed-bed reactor,"['Renewable Energy, Sustainability and the Environment', 'Nuclear Energy and Engineering', 'Fuel Technology', 'Energy Engineering and Power Technology']",0.39612820744514465,2.8843530541827382,3.0858877023829865
1106919,Star Petroleum Refining Public Company Limited,Plausible Scenarios for Thai Energy Businesses in the Next 30 Years,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Energy Engineering and Power Technology', 'Economics and Econometrics']",0.38241711258888245,2.81314558455433,3.007728035010103
1107275,Star Petroleum Refining Public Company Limited,Feasibility Study of Fuel Oil and Coal Replacement with Natural Gas in Thailand Context,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.4787103235721588,3.2689893872598366,3.5080772284216697
1107334,Star Petroleum Refining Public Company Limited,Low sulfur fuel oil from blends of microalgae pyrolysis oil and used lubricating oil: Properties and economic evaluation,"['Renewable Energy, Sustainability and the Environment', 'Energy Engineering and Power Technology']",0.3898502290248871,2.8520321989785566,3.0504112656390787
1108165,Star Petroleum Refining Public Company Limited,Developing a commercialisation model for innovative products and processes in a petroleum firm,"['Business and International Management', 'Strategy and Management', 'Management Science and Operations Research']",0.4278634786605835,3.0407386434836723,3.257541683425405
1108240,Star Petroleum Refining Public Company Limited,Utilization of by-product of crude palm oil for biodiesel production using sulphonated carbon as catalyst from glucose,"['Chemistry (all)', 'Biochemistry']",0.39612776041030884,2.884350769518955,3.0858851946606607
1108681,Star Petroleum Refining Public Company Limited,Advances in bio-oil production and upgrading technologies,['Energy (all)'],0.38363775610923767,2.819578055079406,3.0147885268271755
1109433,Star Petroleum Refining Public Company Limited,Energy risk management and cost of economic production biodiesel project,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.42406100034713745,3.0225958843450087,3.2376275925736415
1109982,Star Petroleum Refining Public Company Limited,"Process simulation and economic feasibility of biodiesel production from acid oil, a by-product of glycerol acidulation",['Agricultural and Biological Sciences (all)'],0.4293758273124695,3.047910950998369,3.2654142447250845
1110403,Star Petroleum Refining Public Company Limited,"Biodiesel Production: Feedstocks, Catalysts, and Technologies",['Engineering (all)'],0.382343053817749,2.8127547201510494,3.0072990093487824
1110412,Star Petroleum Refining Public Company Limited,Mainstream Strategies for Biodiesel Production,['Engineering (all)'],0.4008074104785919,2.908137438891521,3.111994227544014
1110940,Star Petroleum Refining Public Company Limited,Effect of Water Content in Waste Cooking Oil on Biodiesel Production via Ester-transesterification in a Single Reactive Distillation,"['Materials Science (all)', 'Engineering (all)']",0.39606809616088867,2.8840458217223675,3.0855504739007213
1110966,Star Petroleum Refining Public Company Limited,Experiment and Simulation on Heavy Oil Production with Steam Flooding in Heterogeneous Reservoir,"['Materials Science (all)', 'Engineering (all)']",0.4403800368309021,3.0993638959623464,3.3218906942426134
1111019,Star Petroleum Refining Public Company Limited,Feasibility study of using waste cooking oil and byproduct from palm oil refinery for green diesel production,['Chemical Engineering (all)'],0.40807318687438965,2.9445616715970258,3.151974666779268
1111516,Star Petroleum Refining Public Company Limited,Analysis of sulfur compounds for crude oil fingerprinting using gas chromatography with sulfur chemiluminescence detector,"['Oceanography', 'Aquatic Science', 'Pollution']",0.40274304151535034,2.917900946351476,3.122710975371805
1111678,Star Petroleum Refining Public Company Limited,Supporting Clean Energy in the ASEAN: Policy Opportunities from Sustainable Aviation Fuels Initiatives in Indonesia and Malaysia,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.4232541024684906,3.018725654910747,3.2333795010908633
1113202,Star Petroleum Refining Public Company Limited,Different water removal methods for facilitating biodiesel production from low-cost waste cooking oil containing high water content in hybridized reactive distillation,"['Renewable Energy, Sustainability and the Environment']",0.3895667791366577,2.8505617071846028,3.0487972053433015
1113752,Star Petroleum Refining Public Company Limited,Biodiesel production from waste cooking oil using a new heterogeneous catalyst SrO doped CaO nanoparticles,"['Materials Science (all)', 'Mechanics of Materials']",0.41891902685165405,2.9978101432295343,3.2104219455918677
